created_at,LT,LB,KT,KM,garasi,carport,lokasi,sertifikat,listrik,hadap,harga,URL,deskripsi
05-12-2021,90,80,2,1,1,1,Kota Bekasi,SHM,2200,Selatan,890000000,https://www.rumah123.com/properti/bekasi/hos9286245/,"Lokasi strategis aman asri tenang, security 24 jam, Bebas banjir, Dekat angkutan, Dekat Pasar, Dekat stasiun cakung, Dekat Sekolahan, Dekat Akses toll Bintara"
05-12-2021,72,36,2,1,,,Kabupaten Bekasi,SHM,2200,Timur,330000000,RUMAH FRESH MANIS SIAP HUNI di Taman Wanasari Indah Cibitung - Dijual: Rumah & Apartemen - 849215260 (olx.co.id),"Akses Dekat :* Sekolahan, * Rumah Sakit, * Tempat Ibadah, * Pusat Keramaian, * Tol , dll, Harga Rp 330.000.000 ,- Negoo"
05-12-2021,60,90,3,2,,1,Kota Bekasi,SHM,2200,,725000000,https://www.realoka.com/181278-perumahan-bintara-jaya-village-bjv4,"Selling Point : 1 km dari pintu tol Pd kelapa, terbukti bebas banjir, lingkungan asri aman nyaman, legalitas SHM+IMB, rumah indent 3 Bulan
Spesifikasi : Luas tanah : 60, luas bangunan : 90, kamar tidur : 3, kamar mandi : 2, carport : 1 mobil, listrik : 2200 watt, air : tanah/jet pump
Cara Pembayaran : Harga Mulai 750 jt, cash Bertahap, KPR BTN BSI"
05-12-2021,63,45,2,1,,1,Kota Bekasi,SHM,1300,Timur,682000000,https://www.rumah123.com/properti/bekasi/hos9286182/,"5 menit Tol JORR Jatiasih, Dekat Pasar Jatiasih, 15 menit Mall Galaxy Park, 10 menit McDonald, KFC, Pizza Hut, 10 menit Perbankan, Dekat ke Sekolahan,"
05-12-2021,102,80,3,2,1,1,Kota Bekasi,SHM,,,895000000,https://www.rumah123.com/properti/bekasi/hos9286032/,"Lokasi strategis lingkungan aman rumah nyaman baru renovasi bebas banjir,dekat sekolahan dekat tempat pembelajaan,supermarket,dll,harga rumah nego bisa kpr dan cash proses kami bantu sampai selesai"
05-12-2021,84,168,4,3,,1,Kota Bekasi,SHM,2200,Barat,1400000000,https://www.rumah123.com/properti/bekasi/hos9285927/,"Rumah siap huni bawa koper FULL FURNISH harga di BAWAH APPRAISAL nempel Summarecon Tytyan kencana Bekasi, Air : Jet pump, Keunggulan; Selangkah ke summarecon bekasi, 5 menit Stasiun bekasi, Deket pusat kuliner, Dekat toll bekasi barat"
05-12-2021,60,60,1,1,,1,Kota Bekasi,SHM,1300,Timur,450000000,https://www.rumah123.com/properti/bekasi/hos9285919/,"Rumah di Taman Harapan Baru, lokasi strategis, fasiltas pertokoan, kuliner, kolam renang dan arena badminton, sarana ibadah, dll. Dekat ke Harapan Indah, Pondok Ungu. Dekat ke Plaza THB (Superindo)."
05-12-2021,112,120,3,2,1,1,Kabupaten Bekasi,SHM,2200,Selatan,1100000000,https://www.rumah123.com/properti/bekasi/hos9285580/,"Dijual rumah 2 lantai siap huni dalam cluster khusus muslim,teruji bebas banjir aman dan nyaman cocok untuk hunian keluarga karena lingkungan yang asri,dekat dengan sarana pendidikan, rumah sakit, kuliner, pasar modern,tip top,dan akses tol grand wisata."
05-12-2021,72,72,2,1,1,1,Kabupaten Bekasi,SHM,1300,,200000000,https://www.rumah123.com/properti/bekasi/hos9285376/,"Rumah BEBAS BANJIR harga 200 jt nego , luas tanah 72 m CASH, Sistem one gate system dan keamanan 24 jam, penghuni tidak perlu khawatir dengan kenyamanan dan keamanan tinggal di sini. Jalanan di perumahan ini sudah berbentuk paving block dan cukup lebar, sehingga dapat dilalui dua mobil dari arah berlawanan secara bersamaan. Dekat dengan fasilitas umum dan lingkungan aman nyaman dan sudah ramai penduduk nya"
05-12-2021,84,168,4,3,,1,Kota Bekasi,SHM,2200,Barat,1400000000,https://www.rumah123.com/properti/bekasi/hos9285927/,"Rumah siap huni dengan akses mudah, 5 menit Stasiun bekasi, dekat pusat kuliner, dekat toll bekasi barat, dekat toll becak kayu, hunian nyaman dan aman, dikelilingi sekolahan favorit"
