created_at,LT (M2),LB (M2),KT,KM,garasi,carport,lokasi,sertifikat,listrik,hadap,harga,URL,Deskripsi 
07/12/2021,100,70,3,2,,1,Gianyar,SHM,1300,,650000000,https://www.rumahku.com/p/XLKB4006/rumah-dijual-sukawati-gianyar-80582,"RUMAH DANGIN BETHE LESTARI
Lokasi : Bethe Lestari, Batubulan, Kec. Sukawati, Gianyar. Dijual murah Rumah siap huni dengan luas tanah 1 are di Batubulan. Harga audah termasuk pajak dan Balik nama."
07/12/2021,60,36,2,1,,1,Gianyar,SHM,1300,Barat,290000000,https://www.rumahku.com/p/2FTKN007/rumah-dijual-pering-gianyar-80581,"Pering Jaya Dewata mengusung konsep desain Tropical Modern yang memberikan keindahan dari luar dan menjadi hunian yang memberikan kesejukan. Tersedia fasilitas – fasilitas pelengkap seperti taman bermain anak, coffee shop, akses jalan 5-6 meter, one gate security system. Sangat cocok bagi Anda yang menginginkan tempat dengan lingkungan terbaik untuk tumbuh kembang buah hatinya, karena lingkungan merupakan salah satu faktor keberhasilan pendidikan anak anda"
07/12/2021,100,60,3,2,1,1,Gianyar,SHM,1300,,650000000,https://www.rumahku.com/p/XLKB4005/rumah-dijual-sukawati-gianyar-80582,"RUMAH BATU ASRI
Lokasi : Batu Asri, Batubulan Kangin, Kec. Sukawati, Kab. Gianyar
Hubungi : 081225735559/Hagi Wastu
Sudah proses bangun rumah cantik tipe besar tanah luas di lingkungan nyaman nan tenang di Batubulan. harga paling murah di bawah pasaran sudah free biaya pajak dan balik nama"
07/12/2021,232,146,4,3,,1,Denpasar,SHM,,,1865000000,https://www.rumahku.com/p/TCH9T1Y4/rumah-dijual-peguyangan-kangin-denpasar-80115,"For sale!!! Rmh lokasi gatsu timur, Lingkungan perumahan, Strategis, Luas tanah 232m2, Luas bangunan 146m2, 2 lantai, 3 kmr tdr, Shm imb, Hg 1.865m"
07/12/2021,168,205,6,4,,1,Denpasar,SHM,4400,,2200000000,https://www.rumahku.com/p/GVY4DMM1/rumah-dijual-tegal-kertha-denpasar-80119,Dijual Murah Rumah di Jln Gunung Indrakila Denpasar Barat - Bali
07/12/2021,175,94,2,2,,1,Denpasar,SHM,5000,,1800000000,https://www.rumahku.com/p/GVY4DG03/rumah-dijual-sanur-denpasar-80228,"Dijual Rumah Konsep Villa Minimalis Di Sanur Kota Denpasar, Bali"
07/12/2021,460,400,5,4,2,,Denpasar,SHM,7500,Timur,9500000000,https://www.rumahku.com/p/PROPE396/rumah-dijual-renon-denpasar-80226,Dijual Rumah Mewah Modern Style Di Tukad Musi Renon Dekat Gereja Kadedral. (Bangunan Baru Namum Sudah Pernah Di Tempati Hanya 7 Bulan) Berada Di Lingkungan Pemukimam Elite Dan Deretan Rumah Mewah Yang Terletak Di Jantung Kota Denpasar
07/12/2021,300,170,4,3,,1,Denpasar,SHM,2200,,2850000000,https://www.rumahku.com/p/SRK5H410/rumah-dijual-pedungan-denpasar-80222,"Rumah Dijual di Bali Dekat Kota Denpasar dan Pantai Sanur (Dalam rumah ada ruang kantor yang sudah berizin dan sebidang tanah kosong Foto kantor dan tanah kosong terlampir) - Lokasi Rumah di Perumahan Moyo Permai Jl. Pulau Moyo Denpasar, Kel. Pedungan, Kec. Denpasar Selatan, Kota Denpasar, Bali. Lokasi sangat strategis dekat kemana2, dekat lokasi wisata bali, dekat kota denpasar bali, linkungan perumahan tenang aman nyaman dan bebas banjir."
07-12-2021,100,168,3,2,1,,Tabanan,SHM,2200,,750000000,https://www.olx.co.id/item/di-jual-rumah-lantai-2-di-kediri-tabanan-iid-849344585,"DIJUAL RUMAH LANTAI 2 MASIH CLING TYPE 100/168 LOKASI KEDIRI TABANAN BR ANYAR DEKAT RUMAH SAKIT PURI BUNDA. Dapur banus kitchen set kompor tanam. Air sumur bor. Akses jl mobil papasan. Harga 750 jt nego sampai deal. BONUS (kipas angin lampu , pintu kawat nyamuk , dan teralis atas bawah). JARAK TERDEKAT: (dekat patung sukarno , sekolah, 2 mnt keRS puri bunda , 3 mnt ke pasar kediri , 3 mnt ke KFC pizza hut , 3 mnt ke clandys , 4 mnt ke RS tabanan)

"
07-12-2021,165,150,3,3,1,1,Badung,SHM,4400,Barat,1850000000,https://www.olx.co.id/item/jual-rumah-2lt-kosongan-area-resident-di-munggu-badung-iid-849380666,Kebun. Mezanine. Teras belakang. Gudang. PDAM. Jalan 8 meter. Rumah sangat Terawat. One gate sistem. Harga 1.850 M/Nego
03-12-2021,250,214,4,3,1,,Buleleng,SHM,,,1500000000,https://www.olx.co.id/item/dijual-rumah-lantai-2-iid-820907630,
04-12-2021,420,175,3,2,1,,Buleleng,SHM,,,2600000000,https://www.olx.co.id/item/rumah-daerah-strategisdaerah-wisata-iid-849149024,"Rumah dalam kota sangat strategis, aman, anti banjir, dekat kemana-mana, daerah wisata, kota pelajaran, tidak jauh dari pantai."
07-12-2021,86,50,2,1,1,,Badung,SHM,2200,,490000000,https://www.olx.co.id/item/rumah-murah-di-dalung-ada-furnised-iid-849366858,"Dijual 1 unit rumah second minimalis , lokasi perumahan dalung kuta utara. SHM IMB. Garase, teras, ruangtamu, dapur, halaman, air sumur bor, PLN 2200w, AC, Water Heater, dll. "
07-12-2021,240,300,4,3,1,1,Denpasar,SHM,,,2650000000,https://www.olx.co.id/item/di-jual-rumah-lantai-2denpasar-timur-iid-828359029,"Dijual rumah mewah lantai 2. Kawasan Denpasar timur,Tohpati. Air PDAM. Full furniest,Telephone.  Akses jl 5 meter aspal. Posisi hook. Harga 2,650 M nego langsung dengan owner"
07-12-2021,65,45,2,1,1,1,Gianyar,SHM,1300,Selatan,490000000,https://www.olx.co.id/item/rumah-minimalis-setrategis-siap-huni-batubulan-iid-849369878,"Dijual rumah baru siap huni sudah finising. Akses jalan 4 meter. Ruang tamu halaman depan cukup luas. Free biaya surat-surat. Bonus kichen set cantik. Bonus sospen. Bonus kanopy. Bonus pagar, garase batusikat. Bisa cash atau kredit KPR. Proses kredit dibantu sampai cair."
07-12-2021,104,80,2,2,1,1,Denpasar,SHM,,Selatan,840000000,https://www.olx.co.id/item/jual-rumah-lantai-1-siap-huni-di-pulau-moyo-denpasar-selatan-bali-iid-848840157,Dijual rumah lantai 1 siap huni. Akses jl 5 meter. Dari jl induk masuk hanya 40meter. Harga bisa nego
07-12-2021,100,32,2,1,1,1,Denpasar,SHM,3500,Utara,957000000,https://www.olx.co.id/item/rumah-pulau-galang-denpasar-mr-roy-iid-849370591,RUMAH MURAH NEGO SAMPAI DEAL. Jalan Pulau Galang. Dimensi null.
07-12-2021,370,461,7,6,1,1,Badung,SHM,3500,Utara,3000000000,https://www.olx.co.id/item/rumah-3lt-strategis-jl-mandiri-taman-griya-jimbaran-badung-iid-849371354,"Dijual Cepat Rumah 3 lt lokasi sangat strategis Jl Mandiri, Taman Griya, Jimbaran, Badung
Lebar akses jalan 5 meter aspal, Air sumur bor
Fasilitas
Lantai 1 (‌Kamar tidur 2 + kamar mandi 2, Dapur, Garasi 2 mobil, Kolam renang 4m X 6m, Gudang, Taman)
Lantai 2 (Kamar tidur 3 + kamar mandi 3, Kamar pembantu, Ruang keluarga luas, Beranda luas)
Lantai 3 (Kamar tidur utama + kamar mandi 1, Beranda depan, View bandara dan tol Bali Mandara)
Harga 3M Nego (Cash/kredit), DP 10%"
07-12-2021,100,179,4,4,1,1,Denpasar,SHM,,,900000000,https://www.olx.co.id/item/termurah-dijual-rumah-di-denpasar-bali-kerobokan-iid-849371877,"Dijual rumah 2 lantai di Gunung Salak Kerobokan 15 menit dari jl raya dalung. Akses jalan 3,5 meter, jalan sudah hotmix. Harga 900 juta nett, no nego, biar cepet pasang harga nett saja, dijamin termurah. Minat segera survey"
07-12-2021,100,40,1,1,,,Badung,SHM,,,700000000,https://www.olx.co.id/item/di-jual-cepat-rumah-bisa-nego--iid-849016820,Dijual cepat rumah minimalis bisa nego. Dekat Bandara Ngurah rai.
07-12-2021,101,40,2,1,,1,Tabanan,SHM,1300,Utara,376000111,https://www.olx.co.id/item/rumah-tabanan-murah-1-iid-840617065,"Rumah minimalis lantai 1 yg berlokasi di jln. Garuda Demung Kediri Tabanan Bali. Sisa 1 unit saja tersedia. Harga jual : 380jt *(Potongan haga spesial di masa Pandemi 2021). Mekanisme pembayaran (Cash/kredit, Kredit DP 10%, Bantu ACC bank)"
07-12-2021,95,70,2,2,1,1,Denpasar,SHM,1300,Barat,990000000,https://www.olx.co.id/item/dijual-rumah-one-gate-system-dekat-kerobokan-bali-iid-771378602,"Dijual rumah siap huni. One gate system. Bangunan 1 lantai. Akses jalan 6 meter, air sumur bor, lokasi jl Tunjung Sari, Gatot Subroto Barat, Denpasar, Bali. 7 menit dari Kerobokan. 9 menit dari Canggu.12 menit dari Seminyak. 25 menit dari Bandara Internasional Ngurah Rai

"
07-12-2021,480,250,4,3,1,1,Denpasar,SHM,2200,,2500000000,https://www.olx.co.id/item/rumah-jual-48-are-di-jl-kebo-iwo-denpasar-nego-sampai-deal-iid-830181678,"Lokasi strategis, silahkan nego sampe deal krn butuh dana cepat. Di Jalan Kebo Iwo selatan Denpasar. 200 meter dari KFC dan McD. Akses jalan mobil. Bisa tembus ke jalan tunjung sari gatsu barat"
07-12-2021,93,65,3,2,1,1,Gianyar,SHM,,,750000000,https://www.olx.co.id/item/rumah-bagus-siap-huni-batubulan-bebas-banjir-iid-849367347,"Rumah minimalis siap huni lantai dua. Sangat setrayegis design cantik, elegan. Lokasi jalan batuyang batubulan lingkungan nyaman dan aman bebas banjir. Akses jalan 5 meter bisa papasan. Dekat dari jalan raya utama. 5 menit pasar umum batubulan. 5 menit sekolah anak TK, SD, dst. 6 Terminal Batubulan. 15 menit denpasar. 10 menit pantai sanur. 35 menit ke bandara internasional ngurah rai. Harga 750jta nego. Free biaya surat surat. Free kichen set. Free Sospen sudah terpasang. Bisa cash atau kredit, untuk yg kredit proses dibantu sampai cair. Rumah sudah jadi siap huni. Boleh di lihat dulu, dipastikan kalau cocok bisa tanda jadi, pembayaran selanjutnya setelah ACC Bank untuk yg KPR.



"
07-12-2021,560,175,5,6,1,1,Gianyar,SHM,3500,,2900000000,https://www.olx.co.id/item/di-ajual-rumah-celuk-sukawati-iid-830704736,Akses Jalan 4 meter pribadi. Fasilitas full furnish. Kolam Renang private. Telphone jaringan wifi dan telpon sudah ada. Pemandangan/View garden kebun. Harga bisa nego
06-12-2021,1095,800,6,5,1,,Denpasar,SHM,11000,,16000000000,https://www.olx.co.id/item/rumah-mewah-furnish-1095are-renon-iid-847705126,"Cocok untuk Kantor, Gallery atau Boutique, 4 Kamar tidur utama dengan Wardrobe dan Kamar mandi lengkap, shower, bathtub dll, 2 Kamar tidur pembantu dg 1 kamar mandi, Gudang, pool ukuran 4,5 mtr x 14,5 mtr, Dapur terbuka w Pantry, Dapur dalem, Full Furnish, PDAM dan Sumur Bor, Kebun belakang, tengah, dalem dan luar, Sanitary Kohler Germany by Grohe,AC 9 unit"
06-12-2021,100,60,3,2,1,,Badung,SHM,1300,Timur,750000000,https://www.olx.co.id/item/di-jual-rumah-baru-di-abianbase-mengwi-iid-849328902,"Jalan lingkungan 5 meter aspal, sumur Bor pompa sambersibel + tandon air, Hanya 100 meter dari Jalan Utama, Lingkungan aman dan nyaman, view sawah "
06-12-2021,125,100,3,1,1,,Denpasar,SHM,,,900000000,https://www.olx.co.id/item/jual-rumah-sesetan-iid-849329984,
06-12-2021,100,190,5,2,1,1,Denpasar,SHM,2200,Barat,950000000,https://www.olx.co.id/item/di-jual-cepat-rumah-masih-bagus-di-kebo-iwa-utara-denpasar-iid-840550918,"Akses Jalan 5 Meter Paving. Lingkungan Nyaman , Aman & Tenang"
05-06-2023,130,90,2,1,0,1,Badung,SHM,1300,Utara,1190000000,Rumah Siap Huni Dekat Puskesmas Bojong Gede Harga All In Siap Kpr | Rumah123.com,"Hunian nyaman dan aman, strategis, bebas banjir, harga all in (termasuk biaya KPR, notaris, BPHTB), terima beres!"
06-06-2023,130,90,2,1,0,1,Badung,SHM,1300,,950000000,Rumah Ditaman Griya Jimbaran Danau Tamblingan Style Modern Classic Kuta Selatan Badung Bali | Rumah123.com,Akses jalan 6 Meter mobil papasan
06-06-2023,80,100,3,2,1,1,Denpasar,SHM,2200,Selatan,1450000000,"Rumah baru sangat strategis ditengah antara pedungan dan teuku umar dekat ke kerobokan , kuta ataupun pintu masuk tol | Rumah123.com",Rumah baru dua lantai lokasi strategis ditengah antara pedungan dan teuku umar
22-05-2023,64,65,3,2,0,1,Denpasar,SHM,1300,,850000000,"Rumah 2 Lantai Bagus di Pemogan, Denpasar | Rumah123.com",Akses Toll Benoa
29-05-2023,134,130,3,3,0,1,Badung,SHM,4400,Timur,1650000000,"Villa 3 Km Tidur, Ada Pool, Aquarium, di Perumahan Branda Mumbul | Rumah123.com","Perumahan yang elite, dekat Hotel GoodWay Nusa Dua,"
30-05-2023,100,120,3,2,1,1,Denpasar,SHM,2200,Timur,1350000000,Rumah Baru 2 Lantai Jl. Warmadewa Ubung Kaja Denpasar Utara Bali | Rumah123.com,Rumah Baru 2 Lantai Jl. Warmadewa Ubung Kaja Denpasar Utara Bali
06-06-2023,80,100,3,2,0,1,Denpasar,SHM,3500,Selatan,1450000000,"Rumah di Jalan Pulau Ayu, Teuku Umar Denpasar | Rumah123.com",PERUMAHAN UMALA IDEA RESIDENCE
06-06-2023,200,200,4,3,1,1,Gianyar,SHM,2200,Selatan,799000000,RUMAH STYLE VILLA SUPER MURAH DI UBUD AREA | Rumah123.com,Ada ruko di bawah dan rumah 4 kamar sdh ada pool
06-06-2023,120,150,2,2,1,1,Badung,SHM,6600,Barat,2200000000,VILLA TER MURAH DI CANGGU AREA DEKAT PANTAI BERAWA | Rumah123.com,villa baru dalam pengerjaan dan terima Finishing masih proses 80% pengerjaan area jalan tirta Jaya dekat jalan utama Canggu
30-05-2023,185,185,3,3,2,1,Denpasar,SHM,4400,,3920000000,Rumah Model Villa Sanur One Gate System Shm | Rumah123.com,"New Project Residence Cluster Mewah Di Sanur Dekat Dengan Internasional Hospital, Dengan Design Yang Elegant Walau Tengah Kota Tapi Masih Bisa Berasa Seperti Di Ubud"
30-05-2023,120,120,3,3,2,0,Denpasar,SHM,3500,Utara,2800000000,Rumah Baru 4 Kamar SHM Fasilitas Ternyaman Kota Denpasar Bali | Rumah123.com,"Hunian rumah Premium dan Ekslusif di Kawasan Denpasar, Bali. Dengan fasilitas yang nyaman, bersih dan aman."
02-06-2023,105,90,2,2,2,0,Denpasar,SHM,3500,Utara,2300000000,RumahSHM 2 Kamar Fasilitas Resort di Bali | Rumah123.com,"Hunian Rumah Premium dan Ekslusif di Kawasan Denpasar, Bali. Dengan fasilitas yang nyaman, bersih dan aman."
30-05-2023,105,118,3,3,2,0,Denpasar,SHM,3500,Utara,2500000000,Rumah 2 Lantai Baru SHM Fasilitas Terbaik Ternyaman di Bali | Rumah123.com,"Hunian Rumah Premium dan Ekslusif di Kawasan Denpasar, Bali."
17-05-2023,100,130,3,3,0,1,Denpasar,SHM,3500,Utara,2370000000,Rumah Baru Di Renon Gratis BPHTP dan Balik Nama Jaminan Dekat Kemana-mana | Rumah123.com,Rumah modern minimalis di lokasi premium kota Denpasar
17-05-2023,100,140,3,4,1,1,Denpasar,SHM,4400,Utara,1670000000,16 Unit Cluster One Gate System Di Sanur Dekat Dengan Pantai Dan Dyatmika School | Rumah123.com,Open New Project Semi Villa one gate system and swimming pool dg akses jalan 6 meter paving
17-05-2023,100,100,3,3,0,1,Badung,SHM,3500,,1670000000,rumah murah dalam cluster lokasi strategis | Rumah123.com,Hunian nyaman di kawasan elite MUMBUL-NUSA DUA
05-06-2023,158,162,2,2,1,1,Denpasar,SHM,3500,,2370000000,Villa Modern With Swimming Pool Di Sanur Ketewel | Rumah123.com,"One gate system, camera CCTV, Security."
23-05-2023,100,130,3,2,1,1,Denpasar,SHM,3500,Utara,2370000000,Rumah murah dipusat kota renon | Rumah123.com,Rumah dengan design cantik dengan pencahayaan&sirkulasi udara yg bagus.
23-05-2023,77,50,2,2,1,1,Gianyar,SHM,1300,Utara,550000000,Rumah siap huni di Jalan pantai saba blahbatuh gianyar bali | Rumah123.com,Lokasi sangat bagus deket jalan bay pass ida bagus mantra saba gianyar bali
23-05-2023,204,300,5,4,2,1,Badung,SHM,5500,Barat Laut,3500000000,Rumah mewah 2 lantai di Jalan kesambi kerobokan badung | Rumah123.com,DIJUAL RUMAH MEWAH 2 LANTAI DIKEROBOKAN KUTA UTARA BADUNG BALI
16-05-2023,72,73,2,2,1,1,Badung,SHM,2200,Selatan,1200000000,Dijual rumah townhouse modern lokasi strategis | Rumah123.com,"100 meter dari akses jalan utama, Dekat ke berbagai fasilitas umum dan destinasi wisata dibali."
17-05-2023,60,100,3,3,1,1,Denpasar,SHM,2200,Barat,950000000,rumah murah view sawah dalam kota | Rumah123.com,HUNIAN MINIMALIS 2 LANTAI VIEW SAWAH DI PUSAT KOTA DENPASAR-BALI ONE GATE SISTEM DI LENGKAPI FASILITAS SECURITY 24 JAM
15-05-2023,55,34,2,1,0,1,badung,SHM,1300,,663000000,Dijual rumah murah strategis dekat kampus | Rumah123.com,Pilihan hunian strategis dengan harga ekonomis terbaik&termurah dikuta selatan.
15-05-2023,105,90,2,2,0,1,denpasar,SHM,3500,Utara,2310000000,Dijual rumah mewah akses jalan utama fasilitas resort | Rumah123.com,Berada di akses jalan utama serta dekat ke berbagai destinasi wisata terkemuka dibali.
15-05-2023,84,70,3,3,0,2,Badung,SHM,2200,,949000000,rumah rumah dalam kawasan elite lokasi strategis | Rumah123.com,"Hunian nyaman,aman dan asri berlokasi strategis dalam kawasan elite di Nusa dua bali."
08-05-2023,152,130,5,2,1,1,Denpasar,SHM,5500,Selatan,1280000000,Rumah Dekat Mall Baru Denpasar | Rumah123.com,"Karena rumahnya sudah tua, jadi harganya hanya dijual seharga tanahnya. Ada PLN 5,500w dan air smur. lokasi pusat kota yang nyaman."
07-06-2023,134,130,3,3,0,1,Badung,SHM,4400,Timur,1650000000,https://www.rumah123.com/properti/badung/hos13854152/,"Alamat : Branda Mumbul, Jl. Pulau Sari
Bangunan Semi Lantai 2
Luas Tanah : 134 m2
Luas Bangunan : 130 m2
Kamar Tidur : 3 bh
Kamar Mandi : 3 bh
Listrik : 4400 Watt
Air : PDAM/Sumur Bor
Kolam Renang : 1
Carport : 1 mobil
Setifikat : SHM (Hak Milik)"
07-06-2023,100,120,3,2,1,1,Denpasar,SHM,2200,Timur,1350000000,https://www.rumah123.com/properti/denpasar/hos12494986/,"Rumah Baru 2 Lantai Jl. Warmadewa Ubung Kaja Denpasar Utara Bali
- 1-2 menit dari jalan cokroaminoto dan Rs. Surya husada
- 5 menit ke taman kota dan lapangan LUMINTANG
- 1 menit dari kampus mahendradata denpasar
- 3 menit dari jalan ahmad yani denpasar
- jalan kaki ke lapangan sepak bola ubung"
07-06-2023,130,90,2,1,0,1,Badung,SHM,1300,,950000000,https://www.rumah123.com/properti/badung/hos13938924/,"Dijual rumah ditaman griya Jimbaran danau tamblingan style modern classic Kuta Selatan Badung Bali
Lingkungan perumahan yang tenang dan nyaman cocok untuk hunian anda maupun di komersilkan
Lokasi strategis dekat ke pusat perbelanjaan , sekolah , kampus udayana , rumah sakit , tempat ibadah"
07-06-2023,138,50,2,1,1,1,Buleleng,SHM,1300,Utara,500000000,https://www.rumah123.com/properti/buleleng/hos13330742/,"Perum Taman Wira Sambangan, Desa Panji, Kec. Sukasada, Kab. Buleleng, Buleleng.
Aset Lelang powered by BRI"
07-06-2023,230,190,3,2,1,0,Denpasar,SHM,1300,Barat,1100000000,https://www.rumah123.com/properti/denpasar/hos13330329/,"500 meter dari Gedung Pers Bali TV
Aset Lelang powered by BRI"
07-06-2023,200,260,4,3,1,0,Badung,HGB,4400,Timur,1500000000,https://www.rumah123.com/properti/badung/hos13316841/,Aset Lelang powered by BRI
07-06-2023,150,225,5,2,1,0,Badung,SHM,1300,Utara,1200000000,https://www.rumah123.com/properti/badung/hos13273934/,"Rumah Lelang BRI, Kuta Selatan, Denpasar
Aset Lelang powered by BRI"
07-06-2023,105,105,4,2,1,0,Badung,SHM,1300,Timur,600000000,https://www.rumah123.com/properti/badung/hos13273854/,"Rumah Lelang BRI, Abiansemal, Denpasar
Aset Lelang powered by BRI"
07-06-2023,100,60,2,1,1,1,Tabanan,SHM,1300,Barat,350000000,https://www.rumah123.com/properti/tabanan/hos13329881/,"Rumah Lelang BRI, Kediri, Tabanan
Aset Lelang powered by BRI"
07-06-2023,92,92,5,1,1,0,Denpasar,SHM,1300,Barat,305000000,https://www.rumah123.com/properti/denpasar/hos13399478/,Aset Lelang powered by BRI
07-06-2023,80,100,3,2,1,1,Denpasar,SHM,2200,Selatan,1450000000,https://www.rumah123.com/properti/denpasar/hos13917224/,"Rumah baru dua lantai lokasi strategis ditengah antara pedungan dan teuku umar
Menghadap selatan tidak panas dapat matahari pagi dan sore
Akses jalan mobil papasan
Hanya 2 menit ke jalan teuku umar
Rumah modern dengan penataan ruangan yang lega dan ventilasi semua ruangan baik"
07-06-2023,64,65,3,2,0,1,Denpasar,SHM,1300,,850000000,https://www.rumah123.com/properti/denpasar/hos13792590/,"Sumber Air Sumur Bor
Carport 1
SHM-Pegang Sendiri
Akses Toll Benoa
Jalan masuk 2 mobil
Bebas banjir"
07-06-2023,100,100,3,3,0,0,Badung,SHM,3500,Utara,1670000000,https://www.rumah123.com/properti/badung/hos13855363/,"Hunian nyaman di kawasan elite MUMBUL-NUSA DUA. Desain bangunan 2 lantai dengan konsep Modern Minimalist.
New cluster dengan fitur unggulan :
• ONE GATE System
• Security 24 jam
• Instalasi Underground
• Row Jalan 6-10 meter"
07-06-2023,80,100,3,2,1,1,Denpasar,SHM,2200,Selatan,1450000000,https://www.rumah123.com/properti/denpasar/hos13847100/,"Rumah dua lantai modern strategis ditengah antara teuku umar dan pedungan
dengan desain semi villa
Akses jalan dua mobil papasan
Menghadap selatan tidak panas dapar matahari pagi dan sore"
07-06-2023,55,34,2,1,0,1,Badung,SHM,1300,Selatan,663000000,https://www.rumah123.com/properti/badung/hos13122402/,Rumah Dengan One Gate System di Jimbaran Bali
07-06-2023,116,105,3,2,0,1,Badung,SHM,3500,,1800000000,https://www.rumah123.com/properti/badung/hos10115578/,"Lokasi: Jimbaran Bawah
Komplek One Gate
5 menit ke MCD dan KFC
5 menit ke Universitas Udayana
5 menit ke Rumah Sakit"
07-06-2023,100,150,3,2,0,1,Denpasar,SHM,2200,Selatan,1550000000,https://www.rumah123.com/properti/denpasar/hos10253629/,"Di jual sebuah rumah di Jalan pulau galang.
lokasi dekat dengan Jalan Imam bonjol.
Akses sangat bagus untuk ke arah : Kuta - Airport - Kota Denpasar
Dekat pasar
Dekat Transmart"
07-06-2023,121,140,3,3,1,1,Badung,SHM,2200,Selatan,1900000000,https://www.rumah123.com/properti/badung/hos13017771/,"Service Area
Listrik 2200
Air Sumur Bor
Hadap Selatan
SHM
IMB sedang dalam proses
Bangunan 2019"
07-06-2023,100,155,4,3,0,2,Badung,SHM,2200,Timur,1900000000,https://www.rumah123.com/properti/badung/hos10981088/,"Spesifikasi bangunan:
Tembok hebel
Genteng beton
Lantai granit
•Lingkungan nyaman dan tenang, asri
•Lokasi sangat strategis
15 menit ke golf Pecatu resort
10 menit ke tol Nusa dua
15 menit ke GWK
15 menit ke internasional school taman Rama"
07-06-2023,150,150,3,4,1,1,Badung,SHM,2200,Timur,1600000000,https://www.rumah123.com/properti/badung/hos13810515/,Lokasi bagus dan sangat setrategis dan aman dan nyaman
07-06-2023,118,150,3,2,0,1,Denpasar,SHM,3300,Utara,1300000000,https://www.rumah123.com/properti/denpasar/hos10940464/,"Dimensi : ada
IMB Tahun :ada
Kamar tidur : 2 di lantai atas,1dilantai bawah
Kamar mandi : 1diatas,2dibwh (1kmr mandi ART)
Fully furnished / non / semi : full furnisher"
07-06-2023,100,140,3,4,1,1,Denpasar,SHM,4400,Utara,1670000000,https://www.rumah123.com/properti/denpasar/hos13513669/,"Lokasi sangat strategis
5 menit sekolah raj yamuna
5 menit sekolah Dyatmika
5 menit pasar traditional
5 menit RS international
2 menit pantai ketewel"
07-06-2023,100,100,3,3,0,0,Badung,SHM,3500,,1670000000,https://www.rumah123.com/properti/badung/hos13334972/,"Hunian nyaman di kawasan elite MUMBUL-NUSA DUA
Desain bangunan 2 lantai dengan konsep Modern Minimalist.
New cluster dengan fitur unggulan :
Ã¢Â€Â¢ ONE GATE System
Ã¢Â€Â¢ Security 24 jam
Ã¢Â€Â¢ Instalasi Underground
Ã¢Â€Â¢ Row Jalan 6-10 meter"
07-06-2023,80,100,3,2,0,1,Denpasar,SHM,3500,Selatan,1450000000,https://www.rumah123.com/properti/denpasar/hos13935103/,"Tempat cuci
Taman depan
Pagar keliling
Pintu gerbang
Listrik 3500 watt
Air sumur bor pompa shimitzu
Kloset TOTO
Hadap Selatan
Akses jalan 5m"
07-06-2023,200,200,4,3,1,1,Gianyar,SHM,2200,Selatan,799000000,https://www.rumah123.com/properti/gianyar/hos13658402/,"Bos ada rumah Murah pinggir jalan utama perbatasan tampak siring Pejeng
Urgent Bos
Luas 200 m²
Ada ruko di bawah dan rumah 4 kamar sdh ada pool
Tempat sejuk"
16-09-2023,148,60,3,3,1,2,Jimbaran,SHM,2200,,1600000000,https://www.rumah.com/listing-properti/dijual-di-jual-1-lantai-murah-dekat-sekolah-international-di-puri-gading-jimbaran-oleh-i-komang-udiana-22160267,"Hadir 2 units lagi Villa Idaman dengan lokasi yang sangat strategis kawasan Villa dan Guest house expat yang sangat menunjang nilai Investasi Anda ,hanya 20 meter dari jalan utama Blongkeker Puri Gaging - Jimbaran .

• 1 menit ke Asian Int’l School
• 3 menit ke Taman Rama Int’l School
• 5 menit ke GWK Cultur Park
• 10 menit ke Pantai Jimbaran
• 20 menit ke Bandara Ngurah Rai
• 5 menit Ke Sidewalk Mall Jimbaran

Tersedia 2 Units Only.
Design Costume sesuai selera dan kebutuhan
Pembangunan 6 bulan
Luas Bangunan 60m2
Luas Tanah 148
Legalitas SHM & IMB



Promo Pre- Launching ( Pembelian secara cash bertahap )
Gratis Biaya Balik Nama
Gratis BPHTB"
16-09-2023,108,69,2,2,1,1,Jimbaran,SHM,2200,,2368040000,https://www.rumah.com/listing-properti/dijual-villa-residence-for-sale-di-jimbaran-area-oleh-i-gede-aditya-mahayuta-damaputra-21973528,"Full furnished condition added around IDR 200Jt

PDAM water & Deep Well pump
Electricity 2200 W

Optional Private Swimming Pool
Certificate HGB to SHM

Facilities :
- Club House
- Public Swimming Pool
- Gym
- Communal Space
- Playground
- Retail shop
- Jogging Track

Easy Access to everywhere :
•1 menit ke Asian Intercultural School by Gandhi School
•5 menit ke GWK
•5 Menit ke Movenpick / Samasta
•5 menit ke Ayana Resort & Rockbar
•15 menit ke Airport Ngurah Rai
•15 menit ke Toll Bali Mandara"
30-08-2023,158,120,3,3,0,1,Jimbaran,SHM,4400,Selatan,2810000000,https://www.rumah123.com/properti/badung/hos14617647/,"Berlokasi di kawasan Villa Premium di Goa Gong - Jimbaran denga Sertifikat Hak Milik

3 Kamar Tidur
3 kamar mandi
Rooftop
Swimming Pool

*Bonus*
Water Heater Electric 50 liter
AC 1 pk tiap kamar tidur
Kitchen Set (meja dapur, lemari atas dan bawah), tidak termasuk kompor dan cooker hood
Canopy Polycarbonate
Pagar"
18-09-2023,107,158,2,3,0,1,Jimbaran,SHM,4400,Selatan,2810000000,https://www.rumah123.com/properti/badung/hos14608308/,"Free Water Heater Electric 50 liter
Free AC 1 pk tiap kamar tidur
Free Kitchen Set (meja dapur, lemari atas dan bawah), tidak termasuk kompor dan cooker hood
Canopy Polycarbonate
Pagar
"
