created_at,LT,LB,KT,KM,garasi,carport,lokasi,sertifikat,listrik,hadap,harga,URL,deskripsi
29-06-2021,144,90,2,1,,,Medan Helvetia,SHM,1300,,925000000,https://www.lamudi.co.id/rumah-mewah-topaz-gatsu.html,"Lagi Cari Rumah Sekitaran Jl Gatot Subroto - Jl Kapten Muslim - Jl Asrama Pondok Kelapa
Ada Nih "" Topaz Gatsu "" Jl Rasmi - Gatot Subroto"
14-06-2021,102,70,3,2,,2,Medan Amplas,SHM,2200,,1100000000,https://www.lamudi.co.id/simpang-limun-mansion-paling-keren-dan-mewah-di-sm-raja.html,"New Simpang Limun Mansion
Jl Sm Raja / Jl sukur Medan Amplas
Di Medan kotaHUNIAN Mewah danTerbaik"
03-08-2021,72,36,2,1,,1,Medan,SHM,1300,,150500000,https://www.lamudi.co.id/rumah-di-tanjung-morawa-lubuk-pakam.html,"Rumah Subsidi Lokasi Nyaman di Tanjung Morawa
KOMPLEK PURI JANGGA ASRI
Jl. Taruna APDN dekat Pintul Tol Paluh Kemiri Lubuk Pakam
PROMO HANYA DENGAN DP 2.5 JT saja, GRATISS SEMUA BIAYA SAMPAI AKAD KREDIT."
02-12-2021,180,284,5,6,,,Medan Kota,SHM,,,2630000000,https://www.rumah123.com/properti/medan/hos6895086/,"Fasilitas di dalam Komplek : 
- Double Gate Security 24 Jam 
- Club House 
- Lapangan Basket 
- Indoor Swimming Pool 
- Children Playground 
- Fitness Station 
- Party Deck, Sunset Deck 
- BBQ Paviliun 
- Green Sanctuary 
- Flower Garden 
- High Quality Property Management 
https://wa.link/vt657z hubungi untuk janji survey lokasi"
08-12-2021,100,200,2,2,,,Medan Tembung,SHM,1300,,800000000,https://www.rumah123.com/properti/medan/hos9301119/,"Rumah Dijual Medan RUMAH MEWAH 2 LANTAI SETENGAH DI DEKAT KAMPUS.. NYAMAN, BEBAS BANJIR, LOKASI DEKAT DENGAN ANAK KOST2AN...
MEMPUNYAI NILAI INVESTASI CUKUP TINGGI.
FREE PAGAR
AKSES:
3 MENIT KE KAMPUS UNIMED,UINSU
3 MENIT KE PERUMAHAN CITRALAND GAMA CITY
3 MENIT KE KAMPUS UMSU MEDAN
3 MENIT KE KANTOR BNN
5 MENIT KE MALL PODOMORO
5 MENIT KE LAPANGAN MERDEKA
5 MENIT KE MERDEKA WALK."
04-12-2021,80,118,2,2,,,Medan Kota,SHM,2200,Timur,950000000,https://www.rumah123.com/properti/medan/hos9279525/,"Rumah Murah Siap Huni Ringroud Medan
Minat Telp/WA : 0812 6374 6xxx
Segera miliki satu satunya Hunian di Medan yang Hanya selangkah ke Mall , Mesjid & Titik Strategis lainya dengan Nilai Investasi Masa depan yang Luar biasa.
Lokasi Super Premium diapit Dua Jalan Lintas Utama di Kota Medan...
Jalan Besar Ring Road dan Jalan Besar Gatot Subroto
""2 Menit Ke Ringroud City Walk
""5 Menit ke Manhattan Mall
""5 menit"" ke sekolah ternama Islam Syafiyatul dan Al - Amjad
""10 Menit Ke Rs. Hermina
""10 Menit"" ke Jalan Tol Helvetia
""5 Menit"" ke Pasar Buah Setia Budi
""10 Menit"" ke kampus Panca Budi
Sangat cocok untuk tempat tinggal Dan Investasi serta Bagi anda yang Menginginkan Berbagai Kemudahan Akses Mudah Kemana saja ..
Tunggu Apalagi Segera Cek Lokasi dan Aman kan Unit nya ....
Harga sudah termasuk :
Sertifikat Hak Milik (SHM)
Biaya Pajak Penghasilan (PPH)
Izin Mendirikan Bangunan (IMB)
Gratis Biaya Konsultasi
Gratis Biaya Perubahan Desain"
02-05-2021,162,53,2,1,,,Medan Amplas,SHM,,Selatan,1200000000,https://www.rumah123.com/properti/medan/hos6764887/,"Fasilitas :
• Taman
• CCTV
• Kolam Renang
• Jogging Track
• Keamanan
• Masjid"
02-05-2021,72,36,2,1,,1,Medan Johor,HGB,,,352000000,https://www.rumah123.com/properti/medan/hos6784575/,"Hunian yang berlokasi di River Valley Residence Cluster Dalton Park Jl. Bunga Rampe 4 / Sejohor Baru 
- Simalingkar B Harga : 352 Juta Termasuk Pajak BPHTB dan Bebas Biaya KPR 
- Instalasi Air Listrik 
- Siap Huni 
Fasilitas : 
- Double Gate/Double security
- Penghijauan 
- Row jalan yang Luas 
- Ceiling Plafon Tinggi
Lokasi Strategis : 
- Perencanaan Ringroad 2 
- Perencanaan USU 2 
- Sekolah Al-Azhar 
- Sekolah Anugerah Sinagoge 
- RS. Adam Malik 
- Tempat Wisata Medan Zoo 
- Kuliner Setia Budi Ringroad 
DM untuk Info lebih Lanjut."
21-11-2021,96,75,3,2,1,1,Medan Selayang,SHM,1300,Utara,390000000,https://www.rumah123.com/properti/medan/hos9024275/,Rumah cantik murah dgn 3 kmr di daerah johor
26-11-2021,96,42,2,1,,,Medan Johor,SHM,,,446000000,https://www.rumah123.com/properti/medan/hos6638227/,"Hunian Sejuta Umat, Bisa untuk kaum Millinial, Untuk Pencari Kenyamanan, ketengangan dan Keamanan Komplek.
- DP & PPN 0%
- Termasuk Pajak
- Gratis Biaya KPR & Notaris
Lingkungan yang tenang dan tentramlah yang dibutuhkannya untuk ditinggali, seperti River Valley yang asri, sejuk dan nyaman. Hunian di River Valley Residence lebih mudah dirawat dan jauh dari pusat keramaian yang bikin penat, sesuai dengan keinginan para orang tua. .
Informasi lebih lanjut, hubungi : 0811 631 6xxx (Wa) yuk! Segera Pick Up Phone untuk Janji Kunjungan."
06-12-2021,88,55,2,1,1,1,Medan Timur,SHM - IMB,1300,,365000000,https://www.rumah123.com/properti/medan/hos9291660/,"RUMAH MURAH TANJUNG MULIA - KAWAT 7
Jl. Kawat VII - Tanjung Mulia
Hubungi: 0813-6202-6xxx
Type 55
Spesifikasi : Plafon Gypsum 4 m, Lantai Granit 60x60, Rangka Atap Baja Ringan, Instalasi Air Bersih
Keunggulan : dekat pasar tradisional, pintu tol tanjung mulia, dengan pusat kota,dengan skolah2 negeri"
