created_at,LT,LB,KT,KM,garasi,carport,lokasi,sertifikat,listrik,hadap,harga,URL,deskripsi
05-12-2021,3422,64,1,1,,1,Jakarta Pusat,SHM,2200,,1050000000,https://www.rumah.com/listing-properti/dijual-cempaka-putih-oleh-hardi-prastian-19352202,Vlaster cempaka merupakan suatu kompleks perumahan mewah di kota jakarta dimana menganut system one gate.
05-12-2021,23,40,2,2,1,,Jakarta Pusat,SHM,2200,,735000000,https://www.rumah.com/listing-properti/dijual-rumah-cluster-pegangsaan-menteng-jakarta-pusat-oleh-firman-bgeac-19298802,"Rumah 2 lantai mewah, nyaman, bebas banjir"
05-12-2021,50,115,3,2,1,,Jakarta Pusat,SHM,2200,,1200000000,https://www.rumah.com/listing-properti/dijual-cempaka-putih-tengah-oleh-robert-18562482,"Lokasi aman dari banjir, dekat dengan kawasan Niaga, Perkantoran, Rumah Sakit, Shopping Mall, kampus, dan toll Bandara -  Toll Dalam"
05-12-2021,652,405,5,4,,4,Jakarta Pusat,SHM,6600,,45000000000,https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-menteng-jakarta-pusat-lokasi-prime-kondisi-rapi-siap-huni-nego-sampai-jadi-oleh-dimas-raditya-19382085,Dapat dinego
05-12-2021,840,800,5,3,,8,Jakarta Pusat,SHGB,6600,,39990000000,https://www.rumah.com/listing-properti/dijual-rumah-di-menteng-oleh-doan-17116730,"1 Arah, Trotoar Besar, pepohonan rindang asri Harga nego"
02-12-2021,21,37,2,1,,,Jakarta Pusat,SHM,1300,,533000000,https://www.rumah.com/listing-properti/dijual-rumah-cluster-mht-oleh-achmad-ulin-19035798,
02-12-2021,16,32,1,1,,,Jakarta Pusat,SHM,2200,,380000000,https://www.rumah.com/listing-properti/dijual-rumah-murah-pangkalan-asem-jakarta-pusat-rumah-baru-murah-jakarta-pusat-oleh-irwan-18210721,"Sangat cocok untuk huni dan investasi. Lokasi dikelilingi kampus, RS, dan area komersil."
07-12-2021,700,2000,10,10,,10,Jakarta Pusat,SHM,66000,Utara,105000000000,https://www.rumah.com/listing-properti/dijual-dijual-murah-harga-covid-rumah-bisnis-district-2-menit-dari-grand-indonesia-thamrin-jakarta-pusat-oleh-firman-bgeac-19277814,"- 2 menit ke Grand Indonesia (500 meter)
- 5 menit ke Plaza Indonesia (1 Km)
- 70 meter ke Jl. Sudirman - Thamrin
- 50 meter ke stasiun MRT/KRL BNI
- 100 meter ke MRT Dukuh Atas
- 200 meter ke stasiun BNI Sudirman (KA Bandara)"
07-12-2021,18,33,2,1,,,Jakarta Pusat,SHM,2200,,425000000,https://www.rumah.com/listing-properti/dijual-kali-baru-oleh-heru-herdianzah-18869603,"Kualitas bangunan & material terbaik, one gate system, lokasi anti banjir, akses mudah dengan Tol, RS, Stasiun kereta api"
07-12-2021,1000,450,6,3,,6,Jakarta Selatan,SHM,23000,,15000000000,https://rumahdijual.com/kemang/11748809-rumah-kemang-utara-luas-tanah-1000-meter-harga-15-a.html,"Halaman luas, ada kolam renang, lokasi bebas banjir, sumber air jet pam"
06-12-2021,189,250,7,4,3,,Jakarta Selatan,SHM + IMB,7700,,9500000000,https://rumahdijual.com/tebet/11349615-rumah-2-lantai-dan-strategis-akses-4-mobil-di.html,"- Daerah bebas banjir
- Dekat dengan Kuningan, Sudirman, Manggarai, Cawang, Mampang Prapatan, Gatot Subroto, Otista, Jatinegara, dan Kampung melayu, Stasiun Cawang dan Stasiun Tebet, Pasar Tebet BUMD dan Halte Busway, Taman Tebet untuk Jogging, Olahraga, dan Rekreasi"
06-12-2021,390,200,7,2,,1,Jakarta Selatan,SHM,1300,,3500000000,https://rumahdijual.com/tebet/11220328-dijual-cepat-rumah-bagus-bangunan-lama-di-tebet-bisa.html,Bangunan lama
07-12-2021,124,330,5,3,1,,Jakarta Selatan,SHM,6600,,6500000000,https://rumahdijual.com/kemang/2729469-bangka-townhouse-cluster-eksklusif-di-jl-bangka-kemang.html,"- Bebas banjir
- Lokasi strategis dekat dengan SCBD, Kuningan, Kemang, Tendean, Gatot Subroto, dan Blok M"
07-12-2021,225,425,5,4,1,2,Jakarta Selatan,SHM,3300,Utara,9500000000,https://rumahdijual.com/kemang/8912284-kemang-utara-bangka-mampang-prapatan.html,"- Full furnished 
- Dengak dengan Mcdonald Kemang, Kemang Square, Mampang Square, Kemang Village, Pasar Warung Buncit
- AC 8
- Lokasi bebas banjir"
06-12-2021,290,460,7,5,2,2,Jakarta Selatan,SHM + IMB,3500,Barat,8250000000,https://rumahdijual.com/tebet/1914317-dijual-rumah-hitung-tanah-menteng-cikini-lokasi-kawasan-bisnis.html,"Taman, gudang , air jetpump, toren air, pagar penuh, unfurnished"
07-11-2021,432,400,3,2,2,2,Jakarta Selatan,SHM,2200,,10500000000,https://rumahdijual.com/tebet/7361051-dijual-rumah-hitung-tanah-komplek-gudang-peluru-lokasi-premium.html,"Bangunan lama butuh renovasi, unfurnished, ada gudang, air PDAM, pagar penuh, dan kawasan bebas banjir"
06-12-2021,243,529,6,6,4,2,Jakarta Selatan,SHM + IMB + PBB,11000,Utara,13500000000,https://rumahdijual.com/kemang/8972515-rumah-lux-3-lantai-modern-classic-di-kemang-shm.html,"- Kolam renang pribadi
- CCTV dan pos satpam
- Ruang genset
- Free 4 unit AC Daikin dan Water Heater
- Lokasi strategis dekat Perkantoran SCBD Sudirman, Sekolah Nasional maupun Internasional, akses tol dalam kota, pusat perbelanjaan
- SHM, IMB & PBB"
07-11-2021,239,178,4,3,,4,Jakarta Selatan,SHM + Hak Pakai,2200,Timur,3800000000,https://rumahdijual.com/tebet/1413013-dijual-cepat-rumah-komplek-gudang-peluru-jalan-1-mobil.html,"Kondisi properti baik dan layak huni, unfurnished, taman , gudang, air Jetpump "
02-12-2021,130,250,5,3,,,Jakarta Selatan,SHM,3500,Timur,3900000000,https://rumahdijual.com/tebet/11750398-rumah-3-lantai-hadap-timur-siap-dihuni-besar-dan.html,"- Bebas banjir
- Lokasi strategis
- One gate sistem
- Lingkungan tenang, nyaman, dan aman dengan kemanaan 24 jam
- Akses ke MT Haryono, cawang, pancoran, tebet, casablanca, kuningan
- Lokasi Strategis dekat ke pusat kkota, rumah sakit, bank, sekolah, swalayan, pasar"
06-12-2021,97,311,4,4,2,,Jakarta Selatan,SHM,11000,,6500000000,https://rumahdijual.com/kemang/9292101-townhouse-amaryliss-kemang.html,"- Bangunan 4 lantai
- Semi furnished unit 8AC, 3 Wardrobe, 2 Kitchen
- 2 kolam renang, gym/fitness, playground, basketball court, rooftop"
06-12-2021,485,550,3,5,1,1,Jakarta Selatan,SHM + IMB,18000,,22000000000,https://rumahdijual.com/tebet/10851049-rmh-mewah-2-lt-siap-huni-semi-furnish-bbs.html,"- Ruang Musik
- Kitchen set ( dapur kotor dan bersih)
- Lokasi dekat dengan mushola dan masjid Al-Itihad
- Bebas banjir dan penjagaan satpam 24 jam"
06-12-2021,90,135,3,3,1,,Jakarta Selatan,SHGB,2200,Utara,3100000000,https://rumahdijual.com/tebet/8555409-dijual-rumah-tebet-timur-brand-new-tahap-finishing-lokasi.html,"- Baru, pembangunan sudah 80%
- Beranda dan pagar penuh
- Lantai Granite
- Air Jetpump"
02-12-2021,511,463,6,3,1,,Jakarta Selatan,SHM,33000,,4480000000,https://rumahdijual.com/tebet/11748387-jual-rumah-luas-kawasan-menteng-dalam-jakarta-selatan.html,"- Pondasi dan konstruksi beton bertulang
- Kusen kayu cat dan dinding bata plester
- Lokasi strategis dan dekat dengan fasilitas umum
- Area perkantoran dan row jalan lebar"
01-12-2021,205,410,6,5,1,1,Jakarta Selatan,SHM + IMB,4500,Barat,5500000000,https://rumahdijual.com/tebet/5247440-dijual-rumah-mewah-semifurnished-dekat-starbucks-di-tebet-jakarta.html,"- Semi furnished ( wallpaper, kitchen set, wastafel)
- Dekat dari Mall Kota Casablanca, Stasiun Tebet, factory outlet Tebet dan wisata kuliner Tebet, RS Tebet, Sekolah Negeri dan Swasta Favorite
- 10 menit dari Kuningan Jakarta Selatan dan gerbang Tol Tebet
- 15 menit dari kawasan SCBD Sudirman dan Menteng Jakarta Pusat"
18-11-2021,695,650,8,6,1,1,Jakarta Selatan,SHM,5500,Selatan,9200000000,https://rumahdijual.com/tebet/9514888-rumah-clasic-asem-baris-tebet-hitung-tanah-saja-dekat.html,"- Jumlah AC 8
- Unfurnish, bangunan tahun 1990
- Cocook dibangun rumah kost
- Lingkungan nyaman dan lokasi strategis
- Dekat stasiun Tebet, LRT Cawang, Bandara Halim 
- Dekat Rsuna Said Kuningan"
18-11-2021,135,216,5,4,1,1,Jakarta Selatan,SHM,3500,Utara,4100000000,https://rumahdijual.com/tebet/9515260-rumah-baru-siap-huni-tebet-barat-strategis-dekat-sma.html,"- Rumah baru dan bebas banjir
- Lingkunan aman dan nyaman keamanan 24 jam 
- Dekat SMAN 26 dan sekolah negeri lainnya
- Dekat Pasar Swalayan Gelael dan Pasar Tebet Barat
- Dekat Tol Tebet dan RS Tebet
- Hanya 5 km ke Bandara Halim"
06-12-2021,612,485,5,4,1,2,Jakarta Selatan,SHM,13000,,18500000000,https://rumahdijual.com/jakarta-selatan/11255872-dijual-cepat-rumah-mewah-siap-huni-lokasi-pondok-indah.html,"- Lantai Bawah : Master Bed Room dengan kamar kerja, Musholla, kamar mandi didalam, ruang keluarga luas, ruang tamu, ruang makan + dapur bersih, musholla, dapur kotor, kamar pembantu + kamar mandi, gudang, ruang serba guna, garasi 1 mobil + car port 2 mobil
- Lantai Atas : Kamar Tidur berikut kamar mandi didalam, ruang duduk tatami + teras, ruangan terbuka berikut kamar mandi (bisa dirubah menjadi kamar), kamar tidur + kamar mandi."
06-12-2021,790,700,6,6,,6,Jakarta Selatan,SHM,7700,,32000000000,https://rumahdijual.com/jakarta-selatan/11012287-dijual-rumah-ada-kolam-renang-di-pondok-indah-id.html,Ada kolam renang
05-12-2021,950,1400,6,4,7,,Jakarta Selatan,SHM,23000,,49000000000,https://rumahdijual.com/jakarta-selatan/9553588-rumah-mewah-pondok-indah-lt-950-m2-lb-1400-a.html,"Lantai 1 :
- 1 Living Room, Family Room, Dinning Room, Guest Bed Room + Bath Room, Bed Room + Bath Room
- Pantry, Kitchen, Service Area + Staff Bath Room
Lantai 2 :
1 Master Bed Room + Bath Room
1 Bed Room + Bath Room
1 Study Room
1 Billyard Room
1 Living Room
Basement :
2 Staff Bed Rooms
1 Storage
Garage for 6-8 Ca"
05-12-2021,60,48,3,2,2,,Jakarta Selatan,SHM,2200,,600000000,https://rumahdijual.com/jakarta-selatan/11759475-rumah-mewah-cluster-daerah-bsd-hanya-600jtan-boston-village.html,"- Lokasi strategis dekat kawasan BSD dan Bintaro
- 10 Menit Ke Pintu Tol BSD
- Dekat Dengan RIS HOSPITAL
- 15 menit ke AEON MALL BSD
- Dekat Sekolah Favorite Di BSD
- Dekat dengan Apartemen Green View , Sky View , Akasa"
07-12-2021,738,500,5,3,2,2,Jakarta Selatan,SHM + IMB,13200,,74000000000,https://rumahdijual.com/jakarta-pusat/6519312-rumah-murah-di-menteng-jakarta-pusat.html,"- Unfurnished dan Air Jetpump
- Berada dalam perumahan yang nyaman dan aman serta jalan depan rumah 2 mobil
- Dekat stasiun CIkini, Megaria, Sabang 
- Dekat TK, SD, SMP, SMK, kampus, RSCM, klinik, apotek, perkantoran, tempat kuliner
- Bebas banjir"
06-12-2021,719,657,10,6,2,2,Jakarta Selatan,SHM,26400,,40000000000,https://rumahdijual.com/jakarta-pusat/11761983-dijual-rumah-jl-cirebon-menteng-jakarta-pusat.html,"- Pondasi konstruksi rangka beton bertulang
- Dinding pasang bata diplaster dan dicat
- Atap genteng beton
- Jendela kaca rangka kayu
- Pintu panel kayu"
06-12-2021,840,800,5,4,8,,Jakarta Selatan,SHM,,,50000000000,https://rumahdijual.com/jakarta-pusat/11761428-rumah-bagus-menteng-area.html,Kawasan Rasuna Epicentrum
05-12-2021,85,180,3,2,,,Jakarta Barat,SHM,5500,,2400000000,https://www.rumah.com/listing-properti/dijual-rumah-baru-uk-5x17-2-5-lantai-di-angke-indah-oleh-dheniz-manuel-19388848, COCOK BUAT KONVEKSI
06-12-2021,47,90,3,3,,1,Jakarta Barat,SHM,2200,,1300000000,https://www.rumah.com/listing-properti/dijual-rumah-dalam-cluster-di-puri-kembangan-jakarta-barat-oleh-ajie-19031093,"Lokasi Strategis 
300 m ke Tol JORR 
1,6 Km ke pintu tol Rawa Buaya 
1,2 km ke Halte Busway Jembatan Baru 
4 Km ke Walikota Jakarta Barat 
4 km ke Mall Puri dan Lippo Mal Puri 
1,7 km ke Stasiun Rawa Buaya 
1,2 Km ke Stasiun Bojong Indah 
1,5 km ke Pasar Cengkareng 
4 km ke RS Puri Indah 
"
06-12-2021,90,102,4,3,,,Jakarta Barat,PPJB,4400,timur utara,1700000000,https://www.rumah.com/listing-properti/dijual-rumah-green-puri-6x15-duri-kosambi-cengkareng-jakarta-barat-oleh-fransiskus-x-r-19353095,"Dekat Green Lake City

- Dekat Puri Kembangan

KEUNGGULAN DI GREEN PURI

1. Memiliki WATER TREATMENT PLANT, Sehingga Air Keran Bisa Langsung Diminum

2. Menggunakan POLDER SYSTEM, Sehingga Dijamin Bebas Banjir Hingga 1000 Tahun

3. Memiliki INTER CHANGE - Akses Langsung TOL

4. Memiliki CENTRAL BUSINESS DISTRICT Terlengkap & Bersekala International

5. Hunian Dengan Sistem CLUSTER & Konsep WINDOW OF THE WORLD"
04-12-2021,160,400,5,5,,2,Jakarta Barat,SHM,7700,,5150000000,https://www.rumah.com/listing-properti/dijual-rumah-hadap-taman-di-prima-indah-bebas-banjir-strategis-akses-masuk-tanpa-gang-sempit-oleh-eva-yanti-19308944,"Rumah hadap taman, tidak berhadapan dengan rumah lain.
Jadi leluasa untuk parkir di area depan rumah.

Area taman dilengkapi juga dengan portal tambahan khusus area rumah taman.
Dan pos security utama juga ada di area taman, sehingga lebih menjaga keamanan.

Terpasang Kitchen Set dan Wardrobe by Cellini.
6 AC + 3 water heater.
3.5 Lantai, Kamar 4+2, WC 4+1, 1 Storage di area teras.
Ada Attic (dapat digunakan sebagai ruang teduh/berdoa).
ada bak penampungan PAM dan Toren 1000lt.
Tiap lantai mempunyai balkon yang besar.
View ke arah taman dapat dilihat jelas dengan design kaca lebar pada jendela.

Kanopi dengan rangka stainless steel dan tempered glass.
Railing tangga di dalam rumah juga menggunakan stainless steel.
Terpasang custom interior railing tangga berupa lemari display di lantai 2 dan 3.

Lantai 1 terdapat 1 kamar tidur tamu dengan kamar mandi dalam. 2 kamar ART yang dapat digunakan juga sebagai gudang dan 1 kamar mandi.

Lantai 2 terdapat master bedroom, kamar anak dan 1 kamar mandi, area balkon yang luas.

Lantai 3 terdapat 1 kamar anak dan 1 kamar mandi, service area dan laundry room.
Area balkon dengan city view yang sangat luas dilengkapi kanopi, jadi cocok sebagai area bermain, bersantai. Design dengan sliding door dan wide glass window, jadi bisa dibuka semua sehingga ruangan lantai 3 cocok untuk gathering keluarga.

Lantai 3.5 ada torrent, balkon dan attic -- ruang serbaguna dengan design glass window, viewnya city view dan langit yang indah."
02-12-2021,84,200,6,4,,,Jakarta Barat,SHM,4400,,3800000000,https://www.rumah.com/listing-properti/dijual-rumah-komplek-duta-square-oleh-vera-christian-19174908," Lokasi Strategis
- Dekat mall CP , TA, Citraland
- Dekat stasiun pesing dan Angke
- Dekat Rumah Sakit
- Dekat sekolah, dll"
29-11-2021,147,82,3,3,,1,Jakarta Barat,SHM,2200,,2288809000,https://www.rumah.com/listing-properti/dijual-jual-rumah-ready-stock-gading-serpong-bsd-oleh-yeremia-elviandry-19059953,"Fasilitas :
- Club House dalam Cluster
- 5 menit ke Mall
- 5 menit ke RS
- 5 menit ke CBD
- 5 menit ke Sekolah
- 5 menit ke Universitas
- 10 Menit ke Akses toll
- Dll."
29-11-2021,49,80,3,2,,,Jakarta Barat,SHM,2200,Utara,850000000,https://www.rumah.com/listing-properti/dijual-rumah-baru-2-lantai-cengkareng-3-3x15-49-m2-jalan-2-mobil-rp-850-jt-oleh-sonya-19034743,"Lokasi strategis dipusat kota, jalan lebar 2 mobil pas.
kondisi siap huni."
06-12-2021,52,72,1,2,,1,Jakarta Barat,SHGB,2200,,1000000000,https://www.rumah.com/listing-properti/dijual-rumah-the-pasadena-cengkareng-oleh-ling-ling-19370017,"Rumah dengan sistim cluster, air pam, areaa yg aman dan nyaman, dekat sekolah dan pusat perkantoran, bank, mall taman palem
"
29-11-2021,79,160,3,2,,1,Jakarta Barat,SHM,3500,,1250000000,https://www.rumah.com/listing-properti/dijual-rumah-bagus-5-x-15-angke-jaya-oleh-afung-19339652,"
Sudah include BPHTB dan Balik nama Sertifikat
lokasi startegis"
29-11-2021,140,202,5,4,1,,Jakarta Barat,SHM,3500,,3400000000,https://www.rumah.com/listing-properti/dijual-jual-cepat-rumah-luas-di-taman-harapan-indah-thi-jelambar-7x20m-renovasi-dan-siap-huni-oleh-diana-chang-8226578,"Tidak banjir, tanah lebih tinggi 1 meter dari jalan.
- Akses mudah, dekat tol dalam kota
- Sedang renovasi, siap huni!
Bisa KPR!"
22-11-2021,400,750,4,3,,2,Jakarta Barat,SHM,5500,Selatan & Barat,8000000000,https://www.rumah.com/listing-properti/dijual-turun-harga-rumah-mewah-di-angke-jembatan-2-harga-nego-bisa-kpr-lokasi-bagus-oleh-surya-wong-19116213,
22-11-2021,119,154,2,2,,,Jakarta Barat,SHM,3500,timur,2500000000,https://www.rumah.com/listing-properti/dijual-rumah-super-murah-widara-jelambar-tubagus-angke-jakarta-barat-oleh-rina-supriyani-19325383,
22-11-2021,184,250,5,4,,3,Jakarta Barat,SHM,4400,Utara,3200000000,https://www.rumah.com/listing-properti/dijual-rumah-second-dijual-oleh-lim-ho-18290615,
06-12-2021,90,200,3,3,1,2,Jakarta Barat,SHM,3500,timur,1900000000,https://www.rumah.com/listing-properti/dijual-rumah-bangunan-baru-di-kalideres-permai-cengkareng-jakarta-barat-oleh-fransisca-ferra-jong-19021419,"bebas banjir
-one gate system
-lingkungan aman, nyaman dan strategis"
15-11-2021,863,500,5,3,5,3,Jakarta Barat,SHM,3500,Timur Laut,8630000000,https://www.rumah.com/listing-properti/dijual-joglo-jakarta-barat-oleh-sari-19270742,"Dijual cepat rumah asri 1 lantai, halaman luas. Terdiri atas bangunan utama dan bangunan tambahan berupa 8 kamar kos. Lokasi persis pinggir jalan, akses kendaraan umum mudah. Fasilitas umum lengkap di sekitar lokasi. Dekat akses tol, dan area Meruya, Larangan dan Srengseng."
06-11-2021,140,224,3,2,,1,Jakarta Barat,SHM,3500,,3500000000,https://www.rumah.com/listing-properti/dijual-komplek-jembatan-2-oleh-dheniz-manuel-19185073,"Akses Deket Jalan Utama,Bisa Buat Usaha Online
Lokasi strategis dekat kejalan utama"
06-11-2021,120,110,5,2,,1,Jakarta Barat,SHM,2200,,1700000000,https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-lokasi-strategis-siap-huni-b-u-oleh-eva-kartika-18866141,"Lokasi Strategis Ditengah Kota, Dekat Ke Mal Dan Ke Gerbang Tol
Rumah di lokasi strategis, dijalan Laksa 1, posisi jalan raya, ditengah Perkotaan, bebas banjir, dekat ke mal, 10 menit ke gerbang tol, lingkungan aman dan tenang, akses kendaraan umum mudah, cocok untuk rumah tinggal maupun untuk dibuat rumah kost atau disewakan , mempunyai nilai investasi yang tinggi kedepannya."
06-11-2021,500,400,7,4,2,,Jakarta Barat,SHM,11000,Barat & Selatan,10000000000,https://www.rumah.com/listing-properti/dijual-taman-harapan-indah-oleh-bellen-hwan-18043420,rumah siap huni
07-12-2021,200,248,4,4,,2,Jakarta Barat,SHM,3500,,6518000000,https://www.rumah.com/listing-properti/dijual-rumah-mewah-siap-huni-dekat-bandara-oleh-bayu-amri-19264200,
07-12-2021,60,31,2,1,,1,Jakarta Barat,SHGB,1300,,497322000,https://www.rumah.com/listing-properti/dijual-kalideres-permai-oleh-rinaldo-iskandar-19375626,"""Lokasi yang strategis dekat dengan fasilitas sosial dan fasilitas umum
- dekat dengan Jakarta Barat
- dekat dengan Bandara Soetta Terminal 1
- dekat dengan Rumah Sakit
- dekat dengan Sekolah
- dekat dengan Commuterline Tangerang
- dekat dengan tradisional market
- dekat dengan Mall Tangcity
- dekat dengan akses Toll Jor 2 (on progres pembangunan)"""
16-11-2021,120,240,3,3,,3,Jakarta Barat,SHM,4400,selatan,30000000000,https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-bagus-dijakarta-barat-oleh-andry-19291003,"jalanan lebar, Dekat Mall green sedayu
Full Furnish"
04-12-2021,128,250,4,3,,2,Jakarta Barat,SHGB,5500,,3099000000,https://www.rumah.com/listing-properti/dijual-citra-garden-city-2-extension-oleh-esther-diana-13745474,
03-12-2021,300,400,5,4,,2,Jakarta Barat,SHM,5500,Timur,4200000000,https://www.rumah.com/listing-properti/dijual-citra-garden-city-1-oleh-irwan-gouw-16526713,
06-12-2021,90,200,3,3,1,1,Jakarta Barat,SHM,3500,Timur,1900000000,https://www.rumah.com/listing-properti/dijual-rumah-bangunan-baru-di-kalideres-permai-cengkareng-jakarta-barat-oleh-fransisca-ferra-jong-19021419,"bebas banjir, lingkungan aman"
06-11-2021,168,220,4,4,,,Jakarta Barat,SHM,3300,Utara,4500000000,https://www.rumah.com/listing-properti/dijual-rumah-taman-duta-mas-oleh-linda-19156677,
06-12-2021,160,275,5,5,,2,Jakarta Utara ,SHM,3500,Barat,4850000000,https://rumahdijual.com/10316733,"semi furnished, include water heather dan 5 unit AC"
06-12-2021,130,90,4,3,1,,Jakarta Utara ,SHM,4400,Timur,2100000000,https://rumahdijual.com/8964046,"- semi furnished (lemari + kitchen set)
- jalanan 2 mobil
- include 2 unit AC 2
- air pam + air tanah"
06-12-2021,170,325,5,4,2,2,Jakarta Utara ,SHM,3500,Utara,4750000000,https://rumahdijual.com/7841771,"- jalanan 2.5 mobil
- cluster kecil
- ada 2 kamar tidur di lantai dasar"
06-12-2021,98,126,4,4,2,2,Jakarta Utara ,SHM,2200,Timur,35000000000,https://rumahdijual.com/9554796,"- jalanan 2.25 mobil
- rumah baru"
06-12-2021,330,400,5,6,3,3,Jakarta Utara ,SHM,9900,Utara,8500000000,https://rumahdijual.com/8801692,"- 2 meteran Listrik 4400 watt dan 5500 watt
- jalanan 2.5 mobil"
15-11-2021,144,250,4,4,,1,Jakarta Utara ,PPJB,4400,,8200000000,https://www.rumah.com/listing-properti/dijual-pantai-indah-kapuk-pik-jakarta-utara-oleh-herry-yang-19007702,"Rumah brandnew, minimalis, bangunan 2.5 lantai, komplek perumahan Pantai Indah Kapuk PIK, dan keamanan 24 jam"
02-12-2021,260,300,3,2,,1,Jakarta Utara ,SHGB,2200,,39500000000,https://www.rumah.com/listing-properti/dijual-rumah-di-ancol-timur-oleh-sessu-19310690,"2 Lantai, jalanan luas, ada minimart, keamanan 24 jam"
07-12-2021,144,297,5,3,2,2,Jakarta Utara ,SHM,4400,Timur,8500000000,https://rumahdijual.com/kelapa-gading/5895098-rumah-dijual-di-sherwood-town-house-hook-kelapa-gading.html,"-  Kondisi di HOOK
- Kondisi masih Tersewa smp Agustus 2019
- Biaya sewa akan diperhitungkan
- Kolam Renang di belakang
- Tempat bermain anak2 disamping
- Ada tempat Ruangan istirahat disebelah luas sekali"
